text,label,split
kompas com pesawat garuda indonesia dengan nomor penerbangan enggak gagal terbang dari pekanbaru ke jakarta pada kamis karena kaca kokpit pesawat retak ketika itu para penumpang sudah naik ke dalam pesawat yang bersiap berangkat dari bandara sultan syarif kasim ii menuju ke bandara soekarno hatta tangerang namun akibat kejadian itu mereka semua diminta untuk turun dan kembali ke ruang tunggu executive general manager bandara sultan syarif kasim ii pekanbaru radityo ari purwoko mengatakan pada pukul wib pihak maskapai awalnya menginformasikan bahwa kaca kokpit retak selanjutnya para penumpang diarahkan kembali ke ruang tunggu sementara untuk perbaikan maskapai menunggu spare part dari jakarta penumpang dialihkan ke penerbangan lainnya melalui beberapa maskapai yaitu citilink qg pelita air ip garuda indonesia enggak dan pelita air ip kata radityo jumat sebanyak penumpang sisanya diberangkatkan pada hari ini menggunakan maskapai garuda indonesia dengan nomor penerbangan enggak ada pukul wib mereka diberikan fasilitas penginapan oleh pihak maskapai seluruh penumpang mendapatkan kompensasi sesuai dengan pm tahun berupa voucher senilai rp ujarnya artikel ini telah tayang di tribunpekanbaru com dengan judul kaca kokpit retak penyebab pesawat garuda indonesia gagal terbang dari pekanbaru jakarta,Negative,test
mahalnya harga tiket pesawat dalam negeri menjadi pembahasan dalam rapat dengar pendapat rdp di dpr ri direktur utama garuda wamildan ungkap faktor penyebab tingginya harga tiket pesawat,Neutral,test
garuda indonesia menawarkan promo tiket pesawat untuk perjalanan domestik dan internasional berikut daftar rutenya bisnis com jakarta maskapai pelat merah pt garuda indonesia tbk giaa akan menawarkan sejumlah promo menarik dalam garuda indonesia travel festival gatf yang diselenggarakan pada november hingga desember di istora senayan jakarta direktur utama garuda indonesia wamildan tsani mengungkapkan garuda indonesia bekerja sama dengan bank mandiri menghadirkan gatf yang menjadi puncak dari rangkaian acara gatf yang telah berlangsung sejak oktober di berbagai kota besar indonesia maupun mancanegara gatf tahun ini diselenggarakan untuk mendukung tekad pemerintah menghadirkan layanan penerbangan yang mudah diakses masyarakat khususnya menjelang periode peak season natal dan tahun baru mendatang kami harap gelaran gatf kali ini dapat membantu memenuhi kebutuhan akan tiket penerbangan dengan harga terjangkau kata tsani dalam keterangan resmi kamis adapun garuda indonesia menghadirkan sedikitnya kursi penerbangan dengan harga khusus untuk periode perjalanan hingga akhir tahun sementara itu pada gatf jakarta kali ini perusahaan memproyeksikan tingkat kunjungan mencapai hingga pengunjung garuda juga menetapkan tiket masuk gatf sebesar rp atau promo tiket masuk rp untuk nasabah bank mandiri para pengunjung berkesempatan untuk mendapatkan harga khusus di sejumlah rute domestik maupun internasional di antaranya sebagai berikut dengan harga mulai dari promo tiket pesawat garuda indonesia rute domestik jakarta denpasar pp rp jutaan jakarta medan pp rp jutaan jakarta jayapura pp rp jutaan jakarta balikpapan pp rp jutaan jakarta halim perdanakusuma surabaya pp rp jutaan jakarta manado pp rp jutaan promo tiket pesawat garuda indonesia rute internasional jakarta singapura pp rp jutaan jakarta shanghai pp rp jutaan jakarta haneda pp rp jutaan jakarta sydney pp rp jutaan jakarta hong kong pp rp jutaan jakarta amsterdam pp rp jutaan selain itu tiket penerbangan dengan harga spesial juga terdapat pada sejumlah maskapai mitra seperti klm air france ita airways qatar airways qantas dan bangkok airways bank mandiri yang menjadi mitra perbankan dalam acara gatf turut memberikan berbagai keuntungan tambahan bagi nasabahnya nasabah bank mandiri dapat menikmati cashback hingga rp juta hadiah undian berupa tiket pulang pergi ke singapura serta bonus e kupon hingga rp juta ungkap tsani dia juga menambahkan bahwa pengunjung dapat memanfaatkan beragam keuntungan lainnya melalui program frequent flyer garudamiles penawaran tersebut mencakup welcome bonus sebanyak miles untuk anggota baru diskon hingga untuk penukaran tiket penghargaan bonus hingga miles untuk pembelian garudamiles gold privilege dan pengalaman penukaran garudamiles mulai dari miles selain itu tersedia juga promosi pembelian miles dengan bonus hingga dan diskon hingga untuk penukaran miles pada maskapai mitra skyteam garuda indonesia pun menyediakan berbagai promo menarik lainnya seperti penawaran buy get untuk layanan garudapriority service dan akses lounge eksekutif diskon hingga kilogram untuk prepaid baggage serta potongan harga hingga pada garudashop promosi lain mencakup diskon rp juta untuk pemesanan hotel melalui aero hotel management diskon untuk paket roaming internasional serta tarif khusus untuk layanan iklan di pesawat seperti headrest cover dan sampling produk selain itu terdapat program flash sale yang memberikan kesempatan diskon untuk garudapriority service garuda indonesia executive lounge diskon dan prepaid baggage diskon,Positive,test
pp penambahan modal negara ke pt garuda indonesia jdih marves bahwa untuk melaksanakan program pemulihan ekonomi nasional pemerintah telah melaksanakan investasi pemerintah dalam rangka pemulihan ekonomi nasional pada perusahaan perseroan persero pt perusahaan penerbangan garuda indonesia tbk dalam bentuk obligasi wajib konversi yang bersumber dari anggaran pendapatan dan belanja negara tahun anggaran sebagaimana ditetapkan kembali dalam perubahan postur dan rincian anggaran pendapatan dan belanja negara tahun penyelesaian investasi pemerintah dalam rangka pemulihan ekonomi nasional dan untuk memperbaiki struktur permodalan perusahaan perseroan persero pt perusahaan penerbangan garuda indonesia tbk maka telah ditetapkan peraturan pemerintah nomor tahun tentang penambahan penyertaan modal negara republik indonesia ke dalam modal saham perusahaan perseroan persero pt perusahaan penerbangan garuda indonesia tbk sebagaimana pasal penambahan penyertaan modal negara pmn ke dalam modal saham perusahaan perseroan persero pt perusahaan penerbangan garuda indonesia tbk yang statusnya sebagai perusahaan perseroan persero ditetapkan berdasarkan peraturan pemerintah nomor tahun tentang pengalihan bentuk perusahaan negara p n perhubungan udara garuda indonesia airways menjadi perusahaan perseroan persero sebagaimana dalam pasal nilai pmn pada perusahaan perseroan persero pt perusahaan penerbangan garuda indonesia tbk sebesar satu triliun rupiah penambahan pmn tersebut berasal dari konversi investasi pemerintah dalam rangka pemulihan ekonomi pada pt perusahaan penerbangan garuda indonesia tbk dengan ditetapkannya pp ini pt perusahaan penerbangan garuda indonesia tbk dapat memanfaatkan dana pmn untuk memperbaiki struktur permodalan usaha dan restrukturisasi serta transformasi perusahaan ke depan,Positive,test
kompas com garuda indonesia kembali mencatatkan prestasi di kancah internasional dengan masuk dalam daftar maskapai penerbangan terbaik dunia versi airlineratings com penghargaan ini diumumkan dalam daftar tahunan yang dirilis oleh lembaga pemeringkat keselamatan dan produk penerbangan yang berbasis di australia tersebut dalam pemeringkatan tahun ini korean air dinobatkan sebagai maskapai terbaik di dunia mengungguli qatar airways yang merupakan pemenang tahun sebelumnya keberhasilan korean air tidak lepas dari komitmen mereka terhadap kenyamanan penumpang terutama dalam menyediakan ruang kaki yang lebih luas di kelas ekonomi dibandingkan maskapai lainnya baca juga mengapa harga tiket pesawat masih mahal ini penjelasan bos garuda indonesia korean air dan japan airlines diakui memiliki konfigurasi tempat duduk ekonomi yang paling nyaman di dunia menurut ceo airlineratings com sharon petersen banyak maskapai penerbangan yang menambah jumlah kursi per baris di pesawat boeing dan mengurangi jarak antar kursi di kelas ekonomi menjadi inci namun korean air memilih untuk mempertahankan konfigurasi aslinya demi kenyamanan penumpang lihat postingan ini di instagram selain faktor kenyamanan keberhasilan korean air juga didukung oleh merger mereka dengan asiana airlines yang merupakan konsolidasi terbesar dalam sejarah penerbangan asia dalam daftar maskapai terbaik dunia ini garuda indonesia berhasil masuk bersama maskapai maskapai ternama lainnya seperti qatar airways singapore airlines emirates dan japan airlines berikut adalah daftar lengkap maskapai penerbangan terbaik versi airlineratings com untuk tahun baca juga maskapai paling tepat waktu se asia pasifik ada garuda indonesia airlineratings com menegaskan bahwa penghargaan ini bukan sekadar kontes popularitas atau hasil pemungutan suara publik sebaliknya daftar ini disusun berdasarkan evaluasi menyeluruh terhadap berbagai kategori seperti keselamatan penerbangan kenyamanan penumpang inovasi layanan dan kinerja operasional maskapai yang masuk dalam daftar ini harus memenuhi sejumlah persyaratan termasuk menyediakan layanan penuh full service serta memiliki jarak antarkursi ekonomi minimal centimeter di saat situasi tidak menentu kompas com tetap berkomitmen memberikan fakta jernih dari lapangan ikuti terus update terkini dan notifikasi penting di aplikasi kompas com download di sini,Positive,test
jakarta kompas com sejumlah penerbangan garuda indonesia mengalami keterlambatan delay di beberapa kota pada minggu kondisi ini sempat menimbulkan pertanyaan apakah keterlambatan tersebut berkaitan dengan aksi demonstrasi yang memanas di sejumlah wilayah tanah air vice president corporate secretary pt garuda indonesia persero tbk cahyadi indrananto mengatakan keterlambatan penerbangan bukan lantaran aksi demonstrasi yang memanas beberapa kota kendala itu akibat kombinasi beberapa faktor teknis di lapangan misalnya terjadi hujan deras di sejumlah kota yang membuat proses penumpang naik ke pesawat atau boarding berjalan lebih lambat kami memohon maaf atas terjadinya keterlambatan yang terjadi sebagian delay hari ini disebabkan oleh kendala operasional serta adanya hujan deras di beberapa kota yang menyebabkan proses boarding di kota kota tersebut terganggu ujar cahyadi saat dikonfirmasi wartawan hal itu lantas berdampak berantai pada penerbangan selanjutnya paparnya baca juga meski demo sempat memanas aktivitas bandara di sejumlah daerah tetap normal menurutnya garuda indonesia tengah berupaya meminimalisir dampak keterlambatan dengan mempercepat proses rotasi armada hal ini penting mengingat satu pesawat biasanya digunakan untuk melayani lebih dari satu rute penerbangan dalam sehari sepanjang sore dan hingga malam nanti kami terus berupaya mempercepat proses transisi dari satu penerbangan ke penerbangan lainnya yang menggunakan pesawat yang sama untuk sebisa mungkin mengurangi dampak delay kami juga menyampaikan informasi ini kepada para penumpang yang terdampak bebernya baca juga lrt jabodebek beroperasi normal hari ini operasikan perjalanan sebagai informasi gelombang aksi demonstrasi yang memanas di sejumlah kota besar indonesia sejak beberapa waktu lalu tidak berdampak signifikan terhadap aktivitas penerbangan tiga bandara utama di tanah air terpantau tetap beroperasi normal dengan arus penumpang yang berjalan lancar tanpa adanya kepanikan di kalangan wisatawan maupun pelaku perjalanan domestik pantauan kompas com pada minggu di bandara internasional zainuddin abdul madjid lombok nusa tenggara barat ntb wisatawan mancanegara tampak tenang melakukan proses check ini menuju tempat tujuan baca juga daftar kereta yang berhenti luar biasa di stasiun jatinegara agustus september sementara itu penumpang domestik juga ramai mengantre di area keberangkatan menuju jakarta surabaya dan bali suasana terminal berlangsung tertib dengan petugas bandara yang sigap mengatur jalannya pelayanan kondisi serupa juga terlihat di bandara internasional juanda surabaya meski di pusat kota surabaya sempat terjadi konsentrasi massa pergerakan di bandara berjalan lancar pada minggu siang penerbangan domestik menuju jakarta balikpapan hingga makassar beroperasi sesuai jadwal tanpa ada penundaan berarti penumpang terlihat tetap tenang bahkan beberapa keluarga yang akan bepergian masih tampak santai menunggu boarding di ruang tunggu baca juga menhub halte transjakarta dan stasiun mrt yang rusak sedang diperbaiki sementara di bandara soekarno hatta soetta tangerang yang menjadi pintu gerbang utama penerbangan internasional dan domestik indonesia aktivitas juga terpantau normal terminal dan masih dipadati penumpang domestik tidak ada laporan terkait pembatalan maupun penundaan penerbangan massal akibat situasi di jakarta situasi ini menunjukkan bahwa meskipun aksi unjuk rasa berdampak pada kelancaran lalu lintas jalan raya dan beberapa fasilitas publik di pusat kota bandara tetap menjadi jalur transportasi yang aman stabil dan bisa diandalkan hingga berita ini ditayangkan kompas com masih berupaya meminta keterangan resmi dari pihak pt angkasa pura indonesia selaku operator bandara terkait kesiapan mereka dalam memastikan keamanan serta kenyamanan penumpang di tengah situasi nasional yang memanas namun manajemen angkasa pura belum memberikan pernyataan resmi baca juga kci pastikan krl jabodetabek dan commuter line basoetta beroperasi normal dan lancar hari ini,Neutral,test
jakarta idn times sebanyak armada pesawat grup garuda indonesia harus berhenti terbang untuk sementara waktu adapun pesawat itu terdiri dari armada garuda indonesia dan armada citilink ke pesawat itu harus melalui perawatan rutin heavy maintenance termasuk penggantian suku cadang keseluruhan proses perawatan armada tersebut direncanakan akan dilaksanakan pada tahun ini kata pernyataan direktur teknik garuda indonesia rahmat hanafi dikutip rabu,Neutral,test
dirut baru garuda langsung manut prabowo harga tiket pesawat resmi turun suara com maskapai penerbangan nasional pt garuda indonesia persero akan menurunkan harga tiket penerbangan khusus rute domestik mulai desember hingga januari mendatang direktur utama garuda indonesia teranyar wamildan tsani panjaitan menyampaikan bahwa implementasi kebijakan penurunan harga tiket penerbangan untuk periode natal dan tahun baru ini merupakan tindak lanjut dari arahan presiden ri prabowo subianto kami memahami kebutuhan masyarakat akan layanan transportasi udara dengan harga terjangkau utamanya di tengah persiapan jelang libur natal dan tahun baru nanti oleh karena itu hingga saat ini upaya koordinasi intensif terus diperkuat bersama seluruh pemangku kepentingan untuk membahas lebih lanjut petunjuk pelaksanaan kebijakan tersebut guna memastikan kelancaran implementasi secara teknis di lapangan kata wamildan dalam keterangannya di jakarta jumat ia menyebutkan upaya menurutkan harga tiket ini untuk membantu masyarakat dalam rangka mengurangi beban perjalanan jelang periode libur panjang akhir tahun hal ini juga sekaligus mendukung pemulihan sektor ekonomi khususnya pariwisata dan ekonomi kreatif penurunan harga tiket ini juga telah memperhitungkan secara seksama dengan memperhatikan proyeksi pertumbuhan penumpang pada libur akhir tahun dengan demikian diberlakukannya penurunan harga tiket ini kami optimis volume penumpang akan tumbuh positif yang tentunya akan berdampak langsung terhadap kinerja pendapatan garuda indonesia ungkapnya penurunan harga tiket ini diproyeksikan akan mencapai persen dimana sebagian berasal dari komponen penunjang harga tiket komponen tersebut di antaranya adalah fuel surcharge pjp untuk dan pjp untuk serta penyesuaian avtur di sejumlah bandara rencana implementasi penerapan kebijakan penurunan harga tiket pesawat yang sebelumnya telah dikaji secara menyeluruh oleh pemerintah ri dalam hal ini satuan tugas satgas penurunan harga tiket pesawat diharapkan menjadi langkah konkret yang berdampak positif bagi langkah peningkatan mobilitas masyarakat utamanya di momen peak season liburan akhir tahun nanti ujarnya,Positive,test
pilot dan pramugari garuda indonesia dibebastugaskan usai penumpang kehilangan hp di pesawat suara com maskapai garuda indonesia akhirnya membebastugaskan pilot dan pramugari dalam penerbangan enggak rute jakarta melbourne pada juni hal ini buntut dari video viral di media sosial mengenai laporan kehilangan handphone oleh salah satu penumpang dalam penerbangan tersebut direktur niaga garuda indonesia adek r susardi menyatakan pihaknya saat ini tengah melakukan investigasi menyeluruh bersama dengan pemangku kepentingan terkait guna mendukung proses pelaporan yang dilakukan oleh penumpang investigasi ini mencakup identifikasi lengkap atas kronologis kejadian termasuk dengan melibatkan seluruh awak kabin yang bertugas dalam penerbangan tersebut sebagai bagian dari komitmen kami untuk menjunjung tinggi standar layanan dan keamanan seluruh awak kabin yang bertugas pada penerbangan enggak telah dibebastugaskan sementara waktu guna mendukung kelancaran proses investigasi ujar adek dalam keterangan tertulis selasa dia mengungkapkan berdasarkan hasil penelusuran awal awak pesawat telah menjalankan prosedur standar operasional dan keamanan penerbangan sebagaimana mestinya saat menerima laporan kehilangan awak kabin segera merespon dan berkoordinasi dengan otoritas bandara setempat proses pencarian kemudian dilanjutkan dengan melibatkan petugas terkait di bandara melbourne jelasnya garuda indonesia juga menegaskan sebagai bentuk tanggung jawab dan kepedulian terhadap kenyamanan penumpang perwakilan maskapai di melbourne turut mendampingi penumpang tersebut dalam seluruh proses penanganan kejadian termasuk saat membuat laporan resmi kepada kepolisian setempat kami terus menjalin komunikasi dengan penumpang yang bersangkutan dan berkomitmen untuk tetap memberikan pendampingan penuh dalam menindaklanjuti kasus ini fokus kami adalah untuk mengutamakan keamanan serta kenyamanan seluruh penumpang garuda indonesia beber adek baca juga perbandingan laba garuda indonesia vs singapore airlines bagai bumi dan langit garuda indonesia menegaskan maskapai senantiasa berkomitmen menjaga kepercayaan masyarakat melalui penyelenggaraan layanan penerbangan yang memprioritaskan kepatuhan terhadap standar keselamatan dan keamanan penerbangan internasional kepercayaan penumpang adalah hal utama bagi kami oleh karena itu setiap insiden yang terjadi akan kami tindaklanjuti secara serius dan bertanggung jawab demi memastikan terciptanya layanan yang aman dan nyaman pungkas adek ada diskon terpisah sejumlah maskapai nasional mulai menjalankan perintah pemerintah dalam memberikan diskon tarif tiket transportasi maskapai tersebut meliputi garuda indonesia hingga perusahaan penerbangan berbiaya rendah seperti citilink dan lion air group memberikan diskon tarif tiket pesawat di momen liburan sekolah maskapai garuda indonesia memandang kebijakan tersebut akan menjadi langkah positif dalam memperluas akses masyarakat terhadap layanan transportasi yang terjangkau dan berkualitas,Negative,test
fakta iphone milik penumpang hilang di pesawat garuda indonesia investigasi hingga bebastugaskan kru penerbangan jakarta pt garuda indonesia persero tbk giaa memberikan penjelasan terkait adanya laporan kehilangan handphone hp oleh salah satu penumpang di penerbangan enggak rute jakarta melbourne tanggal juni berikut fakta iphone milik penumpang hilang di pesawat yang dirangkum okezone senin lakukan investigasi dan bebastugaska kru head corporate communication garuda indonesia dicky irchamsyah mengatakan garuda indonesia saat ini melakukan investigasi secara menyeluruh bersama pemangku kepentingan terkait untuk mendukung proses pelaporan tersebut hal ini termasuk dengan melakukan identifikasi kronologis kejadian terhadap awak kabin yang bertugas demi kelancaran proses investigasi seluruh awak kabin yang bertugas telah dibebastugaskan untuk sementara waktu dari tugas penerbangan tim kami di melbourne terus berkomunikasi dengan penumpang tersebut guna memastikan tindak lanjut laporan dapat terselesaikan dengan baik ujarnya saat dihubungi okezone jakarta senin,Negative,test
liputan com jakarta pt garuda indonesia persero tbk berencana memangkas sejumlah rute penerbangan yang dinilai tidak menguntungkan sejalan dengan itu ada rencana penambahan rute yang dinilai potensial direktur niaga garuda indonesia reza aulia hakim menjelaskan hingga agustus maskapai telah menonaktifkan beberapa rute yang dinilai tidak untung hingga akhir tahun nanti maskapai juga akan merestrukturidasi rute intra papua sampai akhir tahun direncakan ada beberapa rute tambahan yang akan kami hentikan operasionalnya dan kemudian juga akan kami restrukturisasi rute intra papua ungkap reza dalam rapat dengar pendapat dengan komisi vi dpr di jakarta senin advertisement adapun hingga agustus garuda indonesia juga telah menambah rute yakni rute jakarta samarinda dan halim perdanakusuma denpasar kedepannya giaa akan membuka rute halim perdanakusuma palembang kemungkinan ini marketnya cukup besar yaitu halim palembang kami juga tengah mengkaji perluasan jaringan domestik dan internasional dengan tetap mengedepankan profitabilitas seiring dengan kesiapan armada tutur reza pada garuda indonesia juga akan memperluas kerja sama internasional kedepan rencana penambahan beberapa airline global kerjasamanya kita akan rencanakan dengan jetblue riyad air dan virgin atlantic pada tahun depan untuk memperkuat ekosistem kami di global tandasnya,Positive,test
brilio net kisah hilangnya iphone milik michael tjendara dalam penerbangan garuda indonesia enggak rute jakarta melbourne tengah jadi sorotan publik kejanggalan muncul setelah lokasi ponsel terlacak di hotel tempat awak kabin garuda menginap lalu berpindah ke tepi sungai michael membagikan kronologi secara rinci lewat media sosial dia juga meminta bantuan polisi australia untuk mengecek cctv di sekitar lokasi agar pelaku pencurian bisa diusut tuntas pihak garuda pun telah merespons maskapai pelat merah ini menyatakan sedang melakukan investigasi bersama otoritas terkait dan telah membebastugaskan awak kabin penerbangan tersebut berikut kronologi dan fakta terbaru hilangnya hp milik penumpang pesawat garuda yang dihimpun brilio net dari berbagai sumber selasa iphone hilang dari kantong kursi setelah pesawat mendarat fakta hp penumpang pesawat garuda indonesia diduga diambil kru instagram michaeltjendara iphone milik michael hilang setelah pesawat garuda mendarat di melbourne pukul pagi dia langsung melapor ke kru namun seluruh penumpang sudah keluar kabin setelah mendarat di melbourne pukul pagi iphone saya hilang dari kantong kursi saya langsung lapor ke kru tapi semua penumpang sudah dibebaskan keluar jelas michael michael melacak iphone lewat fitur find my iphone dan sinyalnya muncul di hotel mercure tempat kru garuda menginap dia mengaku terkejut karena tak ada penumpang lain yang tercatat menginap di hotel tersebut waktu menunjukkan pm dan iphone tetap tidak bergerak menit lagi saya tiba setibanya di hotel mercure saya terkejut manajer hotel confirm bahwa hanya crew garuda enggak sekitar orang yang check ini tidak ada penumpang lain imbuhnya iphone terlacak di dekat hotel lalu berpindah ke sungai yarra fakta hp penumpang pesawat garuda indonesia diduga diambil kru instagram michaeltjendara michael menghubungi station manager garuda indonesia di melbourne setelah tahu ponselnya ada di hotel tersebut namun pada pukul sore kru dibebaskan keluar hotel saya telpon pak samuel station manager garuda melbourne dan melaporkan keterkejutan saya bahwa crew garuda ada di sini dan iphone saya ada di hotel ini ungkapnya tak lama setelah itu iphone berpindah lokasi awalnya muncul di pinggir sungai yarra lalu dua jam kemudian sudah berada di tengah sungai kira kira pm pihak garuda memutuskan untuk membiarkan crew keluar hotel alasan please tanya sendiri tidak lewat dari menit iphone sudah berpindah lagi pm iphone sudah di pinggir yarra river tepatnya di southbank promenade meter dari hotel pm iphone saya masih di tepi sungai yarra pm iphone saya semakin di tengah yarra river jelasnya michael meminta bantuan kepolisian australia periksa cctv fakta hp penumpang pesawat garuda indonesia diduga diambil kru instagram michaeltjendara merasa kasus ini janggal michael menyampaikan permintaan terbuka lewat media sosial dia meminta polisi australia untuk mengecek rekaman cctv di sekitar hotel dan jembatan evan walker michael berharap kasus ini jadi perhatian karena menyangkut keamanan penumpang dia pun mengajak warganet untuk menyebarkan kisahnya mohon bantu periksa rekaman cctv pada rentang waktu tersebut mulai dari dalam hotel hingga area sungai kepada para netizen yang baik tolong bantu tandai dan sebarkan cerita ini agar sampai ke pihak yang tepat ini bukan sekadar soal sebuah ponsel ini tentang keselamatan semua penumpang di masa depan ungkapnya garuda indonesia meminta maaf fakta hp penumpang pesawat garuda indonesia diduga diambil kru instagram garuda indonesia garuda indonesia buka suara soal insiden ini melalui akun instagram garuda indonesia pihaknya menyampaikan permohonan maaf atas kejadian tersebut sehubungan dengan adanya unggahan di media sosial mengenai laporan kehilangan handphone oleh salah satu penumpang di penerbangan enggak rute jakarta melbourne tanggal juni garuda indonesia menyesalkan kejadian tersebut dan memohon maaf atas ketidaknyamanan yang dialami oleh penumpang tersebut keterangan garuda indonesia dikutip brilio net pada selasa saat ini garuda indonesia tengah mendalami investigasi secara menyeluruh untuk menyelesaikan kasus ini salah satunya adalah mengidentifikasi kronologi kejadian garuda indonesia saat ini melakukan investigasi secara menyeluruh bersama pemangku kepentingan terkait untuk mendukung proses pelaporan tersebut hal ini termasuk dengan melakukan identifikasi kronologis kejadian terhadap awak kabin yang bertugas imbuhnya lebih lanjut awak kabin garuda dibebastugaskan investigasi terus berlanjut fakta hp penumpang pesawat garuda indonesia diduga diambil kru instagram garuda indonesia sebagai bentuk tanggung jawab garuda indonesia telah membebastugaskan sementara awak kabin yang bertugas dalam penerbangan enggak langkah ini diambil demi memastikan proses penyelidikan berjalan objektif demi kelancaran proses investigasi seluruh awak kabin yang bertugas telah dibebastugaskan untuk sementara waktu dari tugas penerbangan katanya garuda juga menyatakan telah mendampingi michael selama proses pelaporan ke kepolisian setempat mereka berkomitmen menjaga kepercayaan publik dan transparansi dalam menangani kasus ini sebagai bentuk komitmen garuda terhadap kenyamanan penumpang perwakilan garuda indonesia di melbourne turut mendampingi penumpang yang bersangkutan dalam menangani kejadian ini termasuk saat melakukan pelaporan resmi kepada pihak kepolisian setempat jelasnya,Negative,test
kronologi iphone penumpang hilang di pesawat garuda terlacak di hotel kru lalu dibuang jakarta hilangnya iphone penumpang di pesawat garuda indonesia menjadi sorotan yang menarik handphone tersebut berada di hotel kru pesawat tersebut lalu dibuang ke sungai viral di media sosial seorang penumpang penerbangan garuda indonesia rute jakarta melbourne michael tjendara kehilangan iphone dalam penerbangan dengan nomor enggak pada jumat juni setelah mendarat di melbourne pukul pagi iphone saya hilang dari kantong kursi saya langsung lapor ke kru tapi semua penumpang sudah dibebaskan keluar tulis michaeltjendara dikutip dari akun instagramnya setelah dari bandara michael tidak langsung ke rumah dan menuju ke lokasi terakhir telepon genggamnya berada di riverside quay southbank atau di hotel mercure melbourne southbank saat tiba di hotel tersebut dia terkejut karena manajer hotel mengkonfirmasi hanya kru garuda enggak yang check ini di hotel tersebut tidak ada penumpang lain penumpang melacak hp miliknya melalui fitur find my iphone berdasarkan hasil pelacakan hp itu sempat terdeteksi berada di sebuah hotel di melbourne yang hanya dihuni kru garuda setelah itu hp diduga dibuang ke sungai pihak garuda indonesia pun langsung melakukan investigasi secara menyeluruh bersama pemangku kepentingan terkait untuk mendukung proses pelaporan tersebut hal ini termasuk dengan melakukan identifikasi kronologis kejadian terhadap awak kabin yang bertugas demi kelancaran proses investigasi seluruh awak kabin yang bertugas telah dibebastugaskan untuk sementara waktu dari tugas penerbangan tim kami di melbourne terus berkomunikasi dengan penumpang tersebut guna memastikan tindak lanjut laporan dapat terselesaikan dengan baik ujarnya saat dihubungi okezone,Negative,test
promo tiket pesawat garuda spesial hut ke ri potongan harga hingga rp ribu suara com garuda indonesia menghadirkan promo tiket pesawat menjelang hari ulang tahun hut ke republik indonesia penawaran ini menjadi kesempatan emas bagi siapa saja yang ingin mewujudkan rencana liburan atau perjalanan bisnis dengan harga lebih hemat melalui promo ini penumpang bisa menikmati potongan harga hingga rp untuk pembelian tiket pesawat daftar promo tiket pesawat garuda indonesia melansir dari situs garuda indonesia berikut syarat promo potongan harga hingga rp ribu tiket pesawat garuda indonesia periode pemesanan tiket hingga agustus periode penerbangan hingga februari berlaku untuk pembelian melalui situs garuda indonesia com dan aplikasi flygaruda menggunakan kode promo merdeka di halaman pemesanan sebelum memilih penerbangan bukan kode voucher berlaku untuk pembelian tiket sekali jalan atau pergi pulang baik domestik maupun internasional potongan harga diproses pada tahapan pembayaran dimana sistem akan langsung memotong nilai transaksi berlaku untuk kali transaksi per kartu user per hari kecuali bsi permata berlaku untuk kali transaksi per kartu per periode program untuk kartu kredit bsi permata potongan harga akan diproses pada tahap pembayaran selama kuota masih tersedia potongan harga hanya berlaku untuk pembayaran menggunakan mata uang rupiah idr,Positive,test
jakarta kompas com direktur operasi garuda indonesia capt tumpal sama hutapea memberi penjelasan mengenai pesawat garuda indonesia yang ban depannya copot saat mendarat di bandara raja haji fisabilillah tanjungpinang pada rabu adapun video viral yang beredar di media sosial memperlihatkan kondisi lepasnya salah satu ban pesawat ketika pesawat garuda sedang mendarat di tanjungpinang pesawat itu diketahui berangkat dari bandara internasional soekarno hatta jakarta pada pukul wib menurut tumpal pihaknya telah melakukan penggantian ban pesawat melalui inspeksi menyeluruh guna memastikan pesawat laik operasi seluruh penumpang dan awak pesawat berada dalam kondisi selamat dan penerbangan berlangsung sesuai prosedur hingga proses pendaratan selesai kesiapsiagaan awak pesawat yang sedang bertugas dalam menangani kondisi tersebut turut andil dalam memastikan proses pendaratan dilakukan secara aman dan terkendali ujar tumpal kepada wartawan kamis baca juga ban pesawat garuda copot saat mendarat di tanjungpinang tumpal menegaskan seluruh prosedur pemeriksaan sebelum penerbangan telah dilaksanakan secara menyeluruh oleh tim teknis yang berwenang sesaat setelah pendaratan pun kata dia inspeksi lanjutan segera dilakukan oleh tim teknis garuda indonesia yang berkoordinasi dengan otoritas penerbangan terkait hasil pemeriksaan menunjukkan bahwa insiden lepasnya salah satu ban setelah pesawat mendarat tersebut tidak menyebabkan gangguan lebih lanjut pada sistem pesawat secara keseluruhan jelasnya komponen ban yang mengalami kendala telah diganti dengan suku cadang baru sesuai standar kelaikan operasi pesawat juga telah melalui serangkaian uji kelayakan dan inspeksi keselamatan tambahan sebelum dinyatakan laik terbang pesawat tersebut kini telah kembali beroperasi dan mendarat dengan normal di bandara internasional soekarno hatta soetta red sambung tumpal tumpal membeberkan otoritas penerbangan telah merekomendasikan pelaksanaan asesmen internal menyeluruh untuk mengidentifikasi penyebab insiden dan menyempurnakan langkah langkah mitigasi risiko dia mengklaim garuda indonesia akan secara aktif melaporkan hasil evaluasi tersebut kepada pemangku kepentingan dan otoritas terkait kami menyampaikan permohonan maaf kepada seluruh penumpang atas ketidaknyamanan yang timbul dan terus berkomitmen untuk memperkuat tata kelola keselamatan penerbangan imbuhnya,Negative,test
